organizzazione_1,organizzazione_2,similarità_dimensione,similarità_codateco_aggregato,similarità_popolazione_classi_ordinali,similarità_anno_compilazione,similarità_numero_codice_campo,similarità_organico,similarità_codice_macro,similarità_label 0,similarità_media
11679083,39850829,True,False,0.0,0.22,0.92,0.76,1.0,0.18,0.51
11679083,48990529,False,False,0.0,0.12,0.92,0.86,1.0,0.15,0.38125
11679083,39718140,True,False,1.0,0.12,0.92,0.72,1.0,0.17,0.61625
11679083,41147164,False,False,0.0,0.25,0.92,0.71,1.0,0.18,0.3825
11679083,41737956,True,False,1.0,0.11,0.92,0.95,1.0,0.25,0.6537499999999999
11679083,42071139,True,False,0.21,0.25,0.92,0.92,1.0,0.2,0.5625
11679083,42070610,False,False,0.0,0.12,0.75,0.94,1.0,0.11,0.365
11679083,42169074,False,False,0.21,0.25,0.92,0.82,1.0,0.24,0.42999999999999994
11679083,58418337,True,False,0.21,0.12,0.17,0.94,0.17,0.03,0.32999999999999996
11679083,42997657,True,False,1.0,0.12,0.83,0.89,0.83,0.14,0.60125
11679083,43652596,False,True,1.0,0.11,0.92,0.9,1.0,0.22,0.6437499999999999
11679083,43869993,False,False,0.0,0.12,0.92,0.72,1.0,0.23,0.37374999999999997
11679083,43925569,True,False,0.0,0.11,0.92,0.93,1.0,0.13,0.5112500000000001
11679083,43949902,True,False,0.21,0.11,0.92,0.39,1.0,0.14,0.47125000000000006
11679083,43950172,False,False,0.21,0.11,0.92,0.47,1.0,0.18,0.36125
11679083,43950507,True,False,0.21,0.11,0.92,0.36,1.0,0.16,0.47000000000000003
11679083,44118667,True,False,0.21,0.11,0.92,0.56,1.0,0.18,0.49750000000000005
11679083,44710847,False,False,0.0,0.11,0.92,0.9,1.0,0.16,0.38625000000000004
11679083,44701390,True,False,1.0,0.12,0.92,0.89,1.0,0.16,0.63625
11679083,46327415,True,False,1.0,0.12,0.92,0.83,1.0,0.06,0.61625
11679083,45024864,False,False,1.0,0.11,0.92,0.78,1.0,0.27,0.51
11679083,46322477,True,False,1.0,0.11,0.83,0.75,1.0,0.2,0.61125
11679083,46152143,False,False,0.21,0.11,0.92,0.91,1.0,0.17,0.415
11679083,46746173,False,True,1.0,0.12,0.92,0.52,1.0,0.18,0.5925
11679083,48057955,True,False,0.21,0.12,0.92,0.7,1.0,0.09,0.505
11679083,48615138,True,False,1.0,0.12,0.92,0.57,1.0,0.2,0.60125
11679083,50539607,True,False,0.21,0.12,0.92,0.36,1.0,0.22,0.47875
11679083,53869234,True,False,0.21,0.12,0.83,0.93,0.83,0.13,0.5062500000000001
11679083,56291112,True,True,0.0,0.12,0.83,0.92,1.0,0.11,0.6225
11679083,61775119,True,True,1.0,0.12,0.92,0.59,1.0,0.21,0.73
11899990,11901625,True,False,0.21,0.75,1.0,0.72,1.0,0.22,0.6124999999999999
11899990,24460182,True,False,1.0,0.3,0.82,0.7,1.0,0.12,0.6174999999999999
11899990,11928590,False,True,1.0,0.3,0.09,0.67,1.0,0.09,0.5187499999999999
11899990,13315566,True,False,1.0,0.58,1.0,0.84,1.0,0.2,0.7025
11899990,11926544,False,True,0.21,0.45,1.0,0.55,1.0,0.17,0.5475
11899990,13370884,True,True,1.0,0.2,1.0,0.82,1.0,0.11,0.7662500000000001
11899990,15120213,True,False,1.0,0.5,1.0,0.86,1.0,0.18,0.6925
11899990,11928379,True,False,1.0,0.75,1.0,0.66,1.0,0.19,0.7000000000000001
11899990,13327152,True,True,1.0,0.42,0.91,0.88,1.0,0.2,0.80125
11899990,13369994,True,True,1.0,0.5,0.82,0.95,1.0,0.07,0.7925000000000001
11899990,13090819,True,False,0.21,0.2,0.55,0.5,0.67,0.1,0.40375
11899990,13074995,True,False,1.0,0.58,1.0,0.73,1.0,0.26,0.69625
11899990,13031295,True,False,1.0,0.5,1.0,0.81,1.0,0.15,0.6825000000000001
11899990,13073313,False,True,1.0,0.0,0.55,0.66,0.67,0.13,0.50125
11899990,11927042,False,True,1.0,0.5,1.0,0.69,1.0,0.23,0.6775
11899990,11927092,True,False,1.0,0.91,1.0,0.9,1.0,0.22,0.75375
11899990,11931589,False,False,1.0,0.67,0.27,0.65,1.0,0.21,0.475
11899990,11928411,True,False,1.0,0.75,1.0,0.66,1.0,0.22,0.70375
11899990,12344554,True,False,1.0,0.91,0.92,0.74,0.86,0.25,0.7100000000000001
11899990,11942185,False,True,0.21,0.4,1.0,0.65,1.0,0.11,0.54625
11899990,12330255,True,False,1.0,0.82,1.0,0.81,1.0,0.2,0.72875
11899990,11931677,True,True,1.0,0.42,1.0,0.7,1.0,0.15,0.7837500000000001
11899990,22748742,False,False,0.21,0.27,1.0,0.92,1.0,0.2,0.45
11899990,12348840,False,False,0.0,0.27,1.0,0.8,1.0,0.18,0.40625000000000006
11899990,12345055,True,False,1.0,0.67,0.91,0.62,1.0,0.12,0.665
11899990,12330315,False,True,0.21,0.91,1.0,0.66,1.0,0.23,0.6262500000000001
11899990,12283203,False,True,1.0,0.9,0.82,0.9,1.0,0.14,0.72
11899990,12272072,False,True,1.0,0.82,1.0,0.92,1.0,0.22,0.745
11899990,11972872,True,False,1.0,0.4,1.0,0.92,1.0,0.12,0.68
11899990,12271843,False,True,1.0,0.82,1.0,0.92,1.0,0.19,0.7412500000000001
11899990,12274866,False,False,1.0,0.27,1.0,0.93,1.0,0.2,0.55
11899990,12303301,False,False,0.21,0.45,0.91,0.75,1.0,0.12,0.43000000000000005
11899990,12344029,True,False,1.0,0.36,1.0,0.7,1.0,0.12,0.6475
11899990,12279096,True,False,0.21,0.2,1.0,0.81,1.0,0.26,0.56
11899990,11947336,False,False,0.21,0.4,1.0,0.92,1.0,0.14,0.45875
11899990,11932841,False,False,0.21,0.62,0.91,0.79,1.0,0.16,0.46125000000000005
11899990,12255528,False,False,0.21,0.58,0.91,0.96,1.0,0.08,0.4675
11899990,11933003,False,False,1.0,0.27,1.0,0.8,1.0,0.12,0.52375
11899990,11939727,False,False,0.0,0.58,1.0,0.68,1.0,0.1,0.42000000000000004
11899990,12282782,False,True,1.0,0.9,1.0,0.84,1.0,0.16,0.7375
11899990,11964246,True,False,1.0,0.9,1.0,0.89,1.0,0.19,0.7475
11899990,12299110,False,True,1.0,0.7,1.0,0.6,1.0,0.14,0.6799999999999999
11899990,12278532,False,False,0.21,0.3,1.0,0.65,1.0,0.14,0.41250000000000003
11899990,12343961,True,True,1.0,0.6,1.0,0.92,1.0,0.15,0.83375
11899990,11942091,False,False,0.0,0.67,1.0,0.91,1.0,0.18,0.47000000000000003
11899990,11942072,False,True,1.0,0.3,0.02,0.63,1.0,0.09,0.505
11899990,11947650,True,True,1.0,0.3,0.91,0.81,1.0,0.18,0.7749999999999999
11899990,11944676,True,False,1.0,0.73,1.0,0.81,1.0,0.1,0.705
11899990,11933093,False,False,0.21,0.18,0.0,0.86,0.83,0.16,0.28
11899990,12343020,True,False,1.0,0.82,1.0,0.74,1.0,0.25,0.72625
11899990,11947599,True,False,1.0,0.5,1.0,0.95,1.0,0.28,0.71625
11899990,12344110,True,False,1.0,0.82,1.0,0.7,1.0,0.31,0.7287499999999999
11899990,12255427,True,False,1.0,0.4,1.0,0.87,1.0,0.17,0.6799999999999999
11899990,11933587,True,False,0.21,0.67,0.91,0.87,1.0,0.12,0.5975
11899990,12278699,False,True,1.0,0.9,1.0,0.84,1.0,0.14,0.735
11899990,11954823,True,False,1.0,0.82,1.0,0.68,1.0,0.22,0.715
11899990,12753211,True,False,0.21,0.5,1.0,0.76,1.0,0.23,0.5875
11899990,12344629,False,False,0.21,0.82,1.0,0.88,1.0,0.17,0.51
11899990,11954897,False,True,0.21,0.4,1.0,0.81,1.0,0.09,0.56375
11899990,12303699,True,False,1.0,0.4,1.0,0.74,1.0,0.08,0.6525
11899990,12344984,True,True,0.21,0.27,0.92,0.96,0.86,0.14,0.6699999999999999
11899990,12345522,False,True,1.0,0.27,1.0,0.95,1.0,0.07,0.66125
11899990,11901448,True,False,0.21,0.42,0.92,0.59,0.86,0.17,0.52125
11899990,12348191,True,True,0.21,0.55,1.0,0.72,1.0,0.16,0.705
11899990,12345813,False,False,0.21,0.5,1.0,0.76,1.0,0.13,0.44999999999999996
11899990,12359604,False,False,0.21,0.42,1.0,0.76,1.0,0.13,0.43999999999999995
11899990,12345743,False,True,1.0,0.58,0.3,0.79,1.0,0.18,0.60625
11899990,17864793,False,True,0.0,0.6,1.0,0.68,1.0,0.12,0.55
11899990,12345006,False,False,0.0,0.67,1.0,0.48,1.0,0.15,0.4125
11899990,23166880,False,True,1.0,0.36,1.0,0.68,1.0,0.12,0.645
11899990,12348265,True,False,0.21,0.5,1.0,0.69,1.0,0.19,0.5737500000000001
11899990,23166520,False,True,1.0,0.27,1.0,0.86,1.0,0.14,0.65875
11899990,12345854,False,False,1.0,0.58,1.0,0.92,1.0,0.2,0.5875
11899990,12348922,True,False,0.21,0.45,0.92,0.82,1.0,0.29,0.58625
11899990,57489018,False,False,0.21,0.0,0.64,0.62,1.0,0.12,0.32375
11899990,38274951,True,False,0.21,0.09,1.0,0.82,1.0,0.2,0.5399999999999999
11899990,12432933,True,True,1.0,0.55,1.0,0.96,1.0,0.39,0.8624999999999999
11899990,24445801,False,True,1.0,0.4,1.0,0.8,1.0,0.25,0.68125
11899990,24530218,False,False,0.21,0.36,1.0,0.72,1.0,0.28,0.44625000000000004
11899990,24432605,False,False,0.21,0.5,1.0,0.87,1.0,0.18,0.47000000000000003
11899990,12346418,False,False,1.0,0.45,1.0,0.82,1.0,0.2,0.55875
11899990,12348171,True,True,0.21,0.33,1.0,0.89,1.0,0.33,0.72
11899990,22529314,True,False,0.21,0.5,1.0,0.97,1.0,0.28,0.62
11899990,15114811,False,True,1.0,0.42,1.0,0.8,1.0,0.32,0.6925
11899990,47120523,False,True,1.0,0.0,0.73,0.9,1.0,0.07,0.5875
11899990,15112897,True,False,1.0,0.33,1.0,0.71,1.0,0.17,0.65125
11899990,15114560,True,False,1.0,0.27,1.0,0.79,1.0,0.2,0.6575000000000001
11899990,15120535,True,False,0.21,0.42,1.0,0.85,1.0,0.29,0.5962500000000001
11899990,22739044,False,False,0.0,0.4,1.0,0.77,1.0,0.17,0.4175
11899990,16351011,False,False,0.0,0.1,1.0,0.53,1.0,0.14,0.34625
11899990,16589318,True,False,0.21,0.33,1.0,0.64,1.0,0.17,0.54375
11899990,17223141,True,False,1.0,0.6,1.0,0.82,1.0,0.17,0.69875
11899990,17263567,True,False,1.0,0.27,1.0,0.61,1.0,0.24,0.64
11899990,17911757,True,False,1.0,0.27,1.0,0.33,1.0,0.24,0.605
11899990,20541729,False,False,0.21,0.36,1.0,0.89,1.0,0.27,0.46625
11899990,37045921,True,False,1.0,0.3,1.0,0.83,1.0,0.2,0.66625
11899990,38553239,False,False,0.21,0.18,1.0,0.76,1.0,0.1,0.40625000000000006
11899990,21048907,False,False,0.21,0.36,1.0,0.77,1.0,0.37,0.46375
11899990,22817670,True,False,0.21,0.36,1.0,0.62,1.0,0.13,0.5399999999999999
11899990,24672560,True,False,1.0,0.5,1.0,0.84,1.0,0.28,0.7025
11899990,22449157,False,False,1.0,0.27,0.73,0.83,1.0,0.07,0.4875
11899990,22513966,False,False,0.21,0.36,1.0,0.72,1.0,0.25,0.4425
11899990,22567271,False,False,0.0,0.5,1.0,0.94,1.0,0.24,0.45999999999999996
11899990,22738787,True,False,0.21,0.27,1.0,0.71,1.0,0.3,0.5612499999999999
11899990,22748378,False,False,0.0,0.5,1.0,0.89,1.0,0.33,0.465
11899990,22737572,False,False,0.21,0.27,0.91,0.67,0.83,0.13,0.3775
11899990,22737728,False,True,1.0,0.5,1.0,0.83,1.0,0.23,0.6950000000000001
11899990,22778156,False,True,1.0,0.36,1.0,0.67,1.0,0.3,0.66625
11899990,22802671,False,False,0.0,0.27,1.0,0.85,1.0,0.37,0.43625
11899990,21697226,True,False,1.0,0.27,1.0,0.87,1.0,0.15,0.66125
11899990,22787251,False,False,1.0,0.5,1.0,0.64,1.0,0.2,0.5425000000000001
11899990,22817877,False,False,0.0,0.27,1.0,0.75,1.0,0.22,0.405
11899990,22881504,False,False,0.0,0.5,1.0,0.9,1.0,0.27,0.45875
11899990,22865741,False,False,1.0,0.27,0.91,0.68,0.83,0.2,0.48625000000000007
11899990,22834498,True,False,0.0,0.3,1.0,0.85,1.0,0.28,0.5537500000000001
11899990,22865035,False,False,1.0,0.1,0.64,0.72,0.67,0.13,0.4075
11899990,22896597,False,False,0.0,0.27,1.0,0.73,1.0,0.29,0.41125
11899990,22916892,False,False,0.21,0.27,1.0,0.75,1.0,0.25,0.435
11899990,22895119,False,True,1.0,0.4,1.0,0.85,1.0,0.26,0.68875
11899990,23037500,False,False,0.21,0.36,1.0,0.7,1.0,0.27,0.44249999999999995
11899990,23111722,False,False,0.0,0.5,1.0,0.84,1.0,0.28,0.4525
11899990,22895714,True,False,0.21,0.27,1.0,0.83,1.0,0.17,0.56
11899990,22834383,True,False,0.21,0.36,1.0,0.75,1.0,0.17,0.56125
11899990,22923138,False,True,1.0,0.36,1.0,0.6,1.0,0.21,0.64625
11899990,23172027,False,False,0.21,0.27,1.0,0.83,1.0,0.32,0.45375
11899990,24416908,True,False,0.0,0.27,1.0,0.8,1.0,0.22,0.53625
11899990,24430386,False,True,0.21,0.27,0.73,0.65,1.0,0.11,0.49624999999999997
11899990,24417143,False,False,0.21,0.5,1.0,0.9,1.0,0.3,0.48874999999999996
11899990,24431251,True,False,1.0,0.5,1.0,0.9,1.0,0.32,0.7150000000000001
11899990,24460126,True,False,1.0,0.3,0.91,0.59,1.0,0.12,0.615
11899990,24430807,False,False,0.21,0.27,1.0,0.87,1.0,0.3,0.45625
11899990,24461416,False,False,1.0,0.3,0.91,0.87,1.0,0.1,0.5225
11899990,24412967,False,False,0.21,0.5,0.82,0.48,1.0,0.16,0.39625
11899990,24501790,False,False,1.0,0.27,1.0,0.95,1.0,0.16,0.5475
11899990,24502165,True,False,0.21,0.27,1.0,0.84,1.0,0.28,0.5750000000000001
11899990,24485944,False,True,1.0,0.27,0.91,0.73,0.83,0.3,0.63
11899990,24461172,False,False,1.0,0.1,1.0,0.59,1.0,0.17,0.4825
11899990,24512567,True,False,0.21,0.27,1.0,0.76,1.0,0.24,0.56
11899990,22890813,False,True,1.0,0.27,1.0,0.68,1.0,0.18,0.64125
11899990,24431272,False,False,1.0,0.18,0.73,0.5,1.0,0.16,0.44625000000000004
11899990,24586103,True,False,1.0,0.5,1.0,0.6,1.0,0.15,0.65625
11899990,24575025,True,False,1.0,0.27,1.0,0.76,1.0,0.28,0.6637500000000001
11899990,24606672,True,False,0.21,0.27,1.0,0.72,1.0,0.18,0.5475
11899990,24617981,False,False,0.21,0.27,1.0,0.85,1.0,0.13,0.4325
11899990,24635635,True,False,0.21,0.27,1.0,0.85,1.0,0.19,0.5650000000000001
11899990,24618864,True,False,1.0,0.5,1.0,0.93,1.0,0.3,0.7162499999999999
11899990,24634137,True,False,0.21,0.5,1.0,0.86,1.0,0.19,0.5950000000000001
11899990,24634621,True,False,0.21,0.27,1.0,0.82,1.0,0.2,0.5625
11899990,24529441,False,False,0.21,0.3,1.0,0.89,1.0,0.19,0.44875
11899990,24685186,True,False,0.21,0.18,1.0,0.91,1.0,0.18,0.5599999999999999
11899990,22529102,True,False,0.0,0.4,1.0,0.84,1.0,0.2,0.555
11899990,24666903,False,True,0.21,0.27,0.91,0.55,1.0,0.11,0.5062500000000001
11899990,24672469,True,False,1.0,0.1,0.91,0.9,1.0,0.13,0.63
11899990,24655348,True,False,1.0,0.27,1.0,0.94,1.0,0.14,0.66875
11899990,24673735,True,False,1.0,0.1,0.91,0.48,1.0,0.2,0.58625
11899990,24655546,True,False,1.0,0.27,1.0,0.88,1.0,0.12,0.6587500000000001
11899990,25848641,False,False,1.0,0.3,1.0,0.79,1.0,0.14,0.5287499999999999
11899990,25888697,False,False,0.21,0.3,0.91,0.79,1.0,0.16,0.42125
11899990,25907131,True,False,1.0,0.36,0.85,0.66,0.75,0.17,0.59875
11899990,26036460,True,False,1.0,0.5,1.0,0.48,1.0,0.17,0.64375
11899990,30404299,True,False,0.21,0.18,1.0,0.92,1.0,0.24,0.56875
11899990,30477998,False,False,1.0,0.2,1.0,0.91,1.0,0.19,0.5375000000000001
11899990,32011667,True,False,0.21,0.18,1.0,0.86,1.0,0.28,0.56625
11899990,34738362,True,False,1.0,0.18,1.0,0.67,1.0,0.21,0.6325
11899990,35979660,True,True,0.21,0.3,1.0,0.65,1.0,0.2,0.67
11899990,37303802,True,False,0.21,0.18,1.0,0.55,1.0,0.17,0.5137499999999999
11899990,37417707,True,False,0.21,0.3,1.0,0.81,1.0,0.19,0.5637500000000001
11899990,37516374,True,False,0.21,0.18,1.0,0.92,1.0,0.3,0.5762499999999999
11899990,38176350,True,False,0.21,0.18,1.0,0.72,1.0,0.22,0.5412499999999999
11899990,38270618,False,False,0.0,0.18,1.0,0.71,1.0,0.15,0.37999999999999995
11899990,38292651,False,False,0.21,0.18,1.0,0.92,1.0,0.19,0.4375
11899990,38360501,False,True,0.0,0.09,1.0,0.83,1.0,0.17,0.51125
11899990,38542766,True,False,0.21,0.09,1.0,0.64,1.0,0.14,0.51
11899990,39850829,True,False,0.0,0.18,1.0,0.84,1.0,0.2,0.5275
11899990,48990529,False,False,0.0,0.0,1.0,0.75,1.0,0.13,0.36
11899990,39718140,True,False,1.0,0.0,1.0,0.64,1.0,0.15,0.5987500000000001
11899990,41147164,False,False,0.0,0.09,1.0,0.89,1.0,0.26,0.405
11899990,41737956,True,False,1.0,0.2,1.0,0.66,1.0,0.16,0.6275000000000001
11899990,42071139,True,False,0.21,0.09,1.0,0.66,1.0,0.2,0.52
11899990,42070610,False,False,0.0,0.0,0.82,0.59,1.0,0.11,0.315
11899990,42169074,False,False,0.21,0.09,1.0,0.79,1.0,0.21,0.4125
11899990,58418337,True,False,0.21,0.0,0.18,0.64,0.17,0.03,0.27874999999999994
11899990,42997657,True,False,1.0,0.0,0.91,0.53,0.83,0.19,0.5575000000000001
11899990,43652596,False,True,1.0,0.2,1.0,0.71,1.0,0.19,0.6375000000000001
11899990,43869993,False,False,0.0,0.0,1.0,0.84,1.0,0.17,0.37625
11899990,43925569,True,False,0.0,0.2,1.0,0.62,1.0,0.18,0.5
11899990,43949902,True,False,0.21,0.2,1.0,0.76,1.0,0.11,0.535
11899990,43950172,False,False,0.21,0.2,1.0,0.83,1.0,0.14,0.42250000000000004
11899990,43950507,True,False,0.21,0.2,1.0,0.73,1.0,0.29,0.5537500000000001
11899990,44118667,True,False,0.21,0.2,1.0,0.88,1.0,0.16,0.55625
11899990,44710847,False,False,0.0,0.2,1.0,0.54,1.0,0.16,0.36250000000000004
11899990,44701390,True,False,1.0,0.0,1.0,0.6,1.0,0.16,0.595
11899990,46327415,True,False,1.0,0.1,1.0,0.73,1.0,0.08,0.61375
11899990,45024864,False,False,1.0,0.09,1.0,0.67,1.0,0.29,0.50625
11899990,46322477,True,False,1.0,0.09,0.91,0.58,1.0,0.2,0.5975
11899990,46152143,False,False,0.21,0.09,1.0,0.57,1.0,0.17,0.38
11899990,46746173,False,True,1.0,0.0,1.0,0.89,1.0,0.11,0.6250000000000001
11899990,48057955,True,False,0.21,0.0,1.0,0.5,1.0,0.14,0.48125
11899990,48615138,True,False,1.0,0.0,1.0,0.48,1.0,0.26,0.5925
11899990,50539607,True,False,0.21,0.0,1.0,0.26,1.0,0.22,0.46125
11899990,53869234,True,False,0.21,0.0,0.91,0.66,0.83,0.16,0.47125000000000006
11899990,56291112,True,True,0.0,0.0,0.91,0.67,1.0,0.14,0.59
11899990,61775119,True,True,1.0,0.0,1.0,0.94,1.0,0.24,0.7725
11653706,11899805,True,False,0.0,0.3,1.0,0.68,1.0,0.33,0.53875
11653706,11701648,True,False,0.21,0.33,1.0,0.66,1.0,0.19,0.5487500000000001
11653706,11901625,True,False,0.21,0.27,1.0,0.71,1.0,0.19,0.5475
11653706,24460182,True,False,1.0,0.0,0.82,0.75,1.0,0.05,0.5775
11653706,11928590,False,False,1.0,1.0,0.09,0.71,1.0,0.17,0.49624999999999997
11653706,13315566,True,True,1.0,0.2,1.0,0.45,1.0,0.18,0.72875
11653706,11926544,False,False,0.21,0.5,1.0,0.41,1.0,0.19,0.41375
11653706,11668872,True,False,1.0,0.18,0.92,0.64,0.86,0.23,0.6037500000000001
11653706,13370884,True,False,1.0,0.25,1.0,0.66,1.0,0.28,0.64875
11653706,11899496,False,True,1.0,0.17,1.0,0.69,1.0,0.2,0.6325
11653706,15120213,True,True,1.0,0.1,1.0,0.37,1.0,0.27,0.7175
11653706,11928379,True,False,1.0,0.27,1.0,0.74,1.0,0.25,0.6575
11653706,13327152,True,False,1.0,0.25,0.91,0.38,1.0,0.21,0.59375
11653706,13369994,True,False,1.0,0.22,0.82,0.46,1.0,0.24,0.5925
11653706,11676428,True,False,0.0,0.5,0.82,0.5,1.0,0.26,0.51
11653706,13090819,True,True,0.21,0.67,0.55,0.84,0.67,0.07,0.62625
11653706,13074995,True,False,1.0,0.2,1.0,0.71,1.0,0.26,0.64625
11653706,13031295,True,False,1.0,0.22,1.0,0.63,1.0,0.23,0.635
11653706,13073313,False,False,1.0,0.0,0.55,0.79,0.67,0.03,0.37999999999999995
11653706,11927042,False,False,1.0,0.6,1.0,0.74,1.0,0.24,0.5725
11653706,11927092,True,False,1.0,0.27,1.0,0.39,1.0,0.21,0.60875
11653706,11931589,False,False,1.0,0.3,0.27,0.74,1.0,0.22,0.44125000000000003
11653706,11928411,True,False,1.0,0.27,1.0,0.73,1.0,0.18,0.6475
11653706,12344554,True,True,1.0,0.27,0.92,0.6,0.86,0.24,0.7362500000000001
11653706,11942185,False,False,0.21,0.75,1.0,0.19,1.0,0.15,0.4125
11653706,12330255,True,False,1.0,0.18,1.0,0.66,1.0,0.28,0.64
11653706,11931677,True,False,1.0,0.43,1.0,0.74,1.0,0.26,0.67875
11653706,22748742,False,True,0.21,0.0,1.0,0.4,1.0,0.11,0.46499999999999997
11653706,12348840,False,True,0.0,0.4,1.0,0.3,1.0,0.27,0.49624999999999997
11653706,12345055,True,False,1.0,0.18,0.91,0.77,1.0,0.26,0.64
11653706,12330315,False,False,0.21,0.27,1.0,0.74,1.0,0.18,0.425
11653706,12283203,False,False,1.0,0.33,0.82,0.54,1.0,0.13,0.4775
11653706,12272072,False,False,1.0,0.3,1.0,0.4,1.0,0.17,0.48374999999999996
11653706,11972872,True,False,1.0,0.75,1.0,0.41,1.0,0.13,0.66125
11653706,12271843,False,False,1.0,0.3,1.0,0.5,1.0,0.22,0.5025
11653706,12274866,False,False,1.0,0.4,1.0,0.42,1.0,0.18,0.5
11653706,12303301,False,True,0.21,0.5,0.91,0.5,1.0,0.23,0.5437500000000001
11653706,12344029,True,True,1.0,0.6,1.0,0.27,1.0,0.12,0.7487499999999999
11653706,12279096,True,True,0.21,0.25,1.0,0.62,1.0,0.25,0.66625
11653706,11947336,False,True,0.21,0.75,1.0,0.49,1.0,0.21,0.5825
11653706,11932841,False,True,0.21,0.27,0.91,0.33,1.0,0.19,0.48875
11653706,12255528,False,True,0.21,0.33,0.91,0.46,1.0,0.17,0.51
11653706,11933003,False,False,1.0,0.75,1.0,0.63,1.0,0.24,0.5775
11653706,11939727,False,True,0.0,0.33,1.0,0.22,1.0,0.21,0.47000000000000003
11653706,12282782,False,False,1.0,0.33,1.0,0.59,1.0,0.29,0.52625
11653706,11964246,True,False,1.0,0.33,1.0,0.55,1.0,0.22,0.6375
11653706,12299110,False,False,1.0,0.43,1.0,0.76,1.0,0.19,0.5475
11653706,12278532,False,False,0.21,0.5,1.0,0.74,1.0,0.19,0.455
11653706,12343961,True,False,1.0,0.5,1.0,0.54,1.0,0.17,0.65125
11653706,11942091,False,False,0.0,0.3,1.0,0.4,1.0,0.23,0.36625
11653706,11942072,False,False,1.0,0.5,0.02,0.74,1.0,0.09,0.41874999999999996
11653706,11947650,True,False,1.0,0.5,0.91,0.49,1.0,0.11,0.6262500000000001
11653706,11944676,True,False,1.0,0.33,1.0,0.65,1.0,0.19,0.6462500000000001
11653706,11933093,False,False,0.21,0.5,0.0,0.56,0.83,0.15,0.28125
11653706,12343020,True,False,1.0,0.3,1.0,0.72,1.0,0.22,0.6549999999999999
11653706,11947599,True,False,1.0,0.6,1.0,0.5,1.0,0.16,0.6575
11653706,12344110,True,False,1.0,0.3,1.0,0.74,1.0,0.16,0.65
11653706,12255427,True,True,1.0,0.75,1.0,0.36,1.0,0.19,0.7875000000000001
11653706,11933587,True,False,0.21,0.3,0.91,0.35,1.0,0.11,0.485
11653706,12278699,False,False,1.0,0.33,1.0,0.62,1.0,0.2,0.51875
11653706,11954823,True,False,1.0,0.3,1.0,0.78,1.0,0.2,0.66
11653706,12753211,True,False,0.21,0.22,1.0,0.67,1.0,0.24,0.5425
11653706,12344629,False,True,0.21,0.3,1.0,0.38,1.0,0.17,0.5075
11653706,11954897,False,False,0.21,0.75,1.0,0.5,1.0,0.23,0.46125
11653706,12303699,True,True,1.0,0.75,1.0,0.23,1.0,0.15,0.7662500000000001
11653706,12344984,True,False,0.21,0.4,0.92,0.5,0.86,0.22,0.5137499999999999
11653706,12345522,False,False,1.0,0.75,1.0,0.5,1.0,0.15,0.55
11653706,11901448,True,False,0.21,0.0,0.92,0.85,0.86,0.2,0.505
11653706,12348191,True,False,0.21,0.25,1.0,0.22,1.0,0.21,0.48625
11653706,12345813,False,False,0.21,0.22,1.0,0.68,1.0,0.28,0.42374999999999996
11653706,12359604,False,False,0.21,0.0,1.0,0.67,1.0,0.14,0.3775
11653706,12345743,False,False,1.0,0.2,0.3,0.28,1.0,0.15,0.36625
11653706,17864793,False,False,0.0,0.0,1.0,0.74,1.0,0.25,0.37375
11653706,12345006,False,True,0.0,0.18,1.0,0.74,1.0,0.23,0.51875
11653706,23166880,False,False,1.0,0.0,1.0,0.71,1.0,0.1,0.47625
11653706,12348265,True,False,0.21,0.22,1.0,0.78,1.0,0.22,0.55375
11653706,23166520,False,False,1.0,0.0,1.0,0.58,1.0,0.03,0.45125
11653706,12345854,False,False,1.0,0.2,1.0,0.55,1.0,0.23,0.4975
11653706,12348922,True,False,0.21,0.29,0.92,0.42,1.0,0.15,0.49874999999999997
11653706,57489018,False,False,0.21,0.0,0.64,0.75,1.0,0.07,0.33375
11653706,38274951,True,False,0.21,0.0,1.0,0.62,1.0,0.15,0.4975
11653706,12432933,True,False,1.0,0.0,1.0,0.45,1.0,0.17,0.5775
11653706,24445801,False,False,1.0,0.0,1.0,0.54,1.0,0.2,0.4675
11653706,24530218,False,False,0.21,0.0,1.0,0.23,1.0,0.11,0.31875
11653706,24432605,False,False,0.21,0.0,1.0,0.6,1.0,0.1,0.36375
11653706,12346418,False,False,1.0,0.0,1.0,0.6,1.0,0.2,0.47500000000000003
11653706,12348171,True,False,0.21,0.0,1.0,0.58,1.0,0.18,0.49625
11653706,22529314,True,False,0.21,0.0,1.0,0.47,1.0,0.12,0.475
11653706,15114811,False,False,1.0,0.0,1.0,0.67,1.0,0.12,0.47375
11653706,47120523,False,False,1.0,0.0,0.73,0.4,1.0,0.09,0.40249999999999997
11653706,15112897,True,False,1.0,0.0,1.0,0.74,1.0,0.14,0.61
11653706,15114560,True,True,1.0,0.0,1.0,0.64,1.0,0.07,0.71375
11653706,15120535,True,False,0.21,0.0,1.0,0.61,1.0,0.15,0.49624999999999997
11653706,22739044,False,False,0.0,0.0,1.0,0.66,1.0,0.14,0.35000000000000003
11653706,16351011,False,False,0.0,0.0,1.0,0.81,1.0,0.12,0.36625
11653706,16589318,True,False,0.21,0.0,1.0,0.84,1.0,0.19,0.53
11653706,17223141,True,False,1.0,0.0,1.0,0.66,1.0,0.17,0.60375
